,uid,mat,createtime,voteUp,content
48,339055822,0,1565933245000,0,白洋  我爱你
48,497354922,0,1565876036000,3,张小敬：二氧化碳的你站住！那是一氧化碳
48,740952425,0,1566032228000,0,打电话
48,558584068,0,1565921631000,0,最后一集了
48,1315082878,0,1565883399000,0,贺之章？
48,966229521,0,1566094485000,0,啦啦啦
48,757431885,0,1566018226000,1,太扯了
48,521841553,0,1565933987000,2,徐宾不会是番人吧
48,1497147268,0,1565876094000,2,行行行你牛逼 把火把放下再说
48,1432044658,0,1565979274000,0,舍不得
48,1004154879,0,1566008895000,0,十年后张小敬杀严钊就是因为檀棋吧
48,1744284002,0,1566138658000,0,檀棋：花了三天时间。终于快看完这十二时辰
48,990575525,0,1565885488000,0,咋觉得徐宾换人了
48,501794783,0,1565876298000,0,檀棋：大家好 辛苦了 爱你们 么么榨
48,1538473092,0,1565886396000,0,虎头蛇尾
48,789479313,0,1565956848000,0,刘娜，我想你了
48,324373685,0,1565876915000,0,朱一龙夫人留名(❁´◡`❁)*✲ﾟ*
48,836263386,0,1565956494000,1,啾咪啾咪
48,1366379340,0,1565879823000,3,崔器原来是美国人啊！
48,501794783,0,1565876271000,1,龙波：大家好 辛苦了
48,417536413,0,1565967274000,5,看到最后都猜不到结局的，是不是说明作者成功了？
48,1004154879,0,1566007719000,0,哪里烂尾了，我不明白这么好的剧 你们也还是有得说
48,1457582245,0,1566058550000,0,好看
48,361256753,0,1566126632000,1,檀棋：余小凤我想你了
48,437894341,0,1565933802000,0,最后一集了
48,1443669955,0,1565879553000,0,张小敬和李必什么多余？要不是他们你们能知道多少
48,1329636582,0,1565949609000,0,细节做了确实biu🉐️否
48,1114971959,0,1566089242000,0,细节控
48,1004154879,0,1566007865000,0,徐斌连车都算好了，真的是天才
48,836263386,0,1565956452000,0,长安，我来过
48,472536757,0,1565945317000,1,瞎搞
48,455303135,0,1565965615000,0,怎么就不信我大数据能行呢
48,1189775707,0,1565928905000,0,吉林梅河口欢迎大家
48,1555443310,0,1566014127000,0,张怡 我马驷骏想你了
48,1220262916,0,1565959979000,0,晚上九点。看饿了
48,934251612,0,1565935284000,0,檀棋：嗯？
48,934006062,0,1565882956000,0,会员！我是会员！我太有钱了！哈哈哈哈哈哈哈哈哈哈
48,1243388247,0,1565980155000,0,烂尾烂的无厘头
48,989037493,0,1565931795000,1,檀棋：好不容易活到最后
48,933053774,0,1565922441000,0,2019年08月16日举手~
48,1004154879,0,1566008274000,0,好多年了，难得的好剧
48,1382601334,0,1565895180000,0,终于结束了
48,838450082,0,1565881816000,0,越看弹幕越不懂，都太会分析了
48,1719034888,0,1566043047000,0,大结局了
48,1740451548,0,1566038634000,0,2019 8 17
48,385268894,0,1566005318000,0,没有人管张小敬嘛？他是救人的啊
48,1679121718,0,1565964452000,0,哭死
48,1232135456,0,1566054113000,2,那个王大将军的女儿面上疙瘩真多！
48,805153564,0,1566048189000,1,耳机戴起来
48,797828948,0,1565972985000,0,666
48,1001672225,0,1566107386000,0,小季姜南昌吴彦祖分祖给你打call！！！
48,370056251,0,1565935958000,1,西市又要开市了 一天了
48,966249792,0,1565941932000,0,若有战，招必回～
48,1081348798,0,1566037286000,0,易烊千玺抖肩
48,1759337363,0,1565971945000,0,好想去长安看看
48,415756922,0,1565970530000,0,完结
48,795474994,0,1566100024000,0,直接看最后一集
48,1147578097,0,1565960800000,0,圣人瘦版的曾志伟
48,1759039868,0,1565955571000,0,黑妞 这是最后一集了 你还不理皮蛋么
48,1090888685,0,1566010379000,3,缓存恒久远，一剧永流传
48,1039328155,0,1565889361000,0,太子才是最帅的
48,563253757,0,1565878417000,0,始于抖音崔器信条鱼，今天看了望楼科普，特来观看结局
48,1128233959,0,1566110262000,0,66666
48,737574608,0,1566125246000,0,这个太假了 下边就直接稻草垫子
48,1585252207,0,1565934161000,0,没有报时的了
48,806780404,0,1565946976000,0,准备二刷
48,358391958,0,1566097767000,0,感觉这饼好好吃
48,1463736429,0,1566112375000,0,最后一集了想看李必啊
48,447986141,0,1565892035000,1,原来是个烂尾楼
48,1039328155,0,1565889092000,0,金币怎么回事呢
48,1460713491,0,1566122205000,0,天呐这就不绑了
48,1004154879,0,1566008386000,0,这招以退为进可以的
