,uid,mat,createtime,voteUp,content
42,1033276923,0,1565718949000,0,元zAI
42,1456085670,0,1565776731000,0,张小敬给李必说的那句话就是不退，从始至终要救百姓
42,1333430687,0,1565785403000,0,本来想放过你，结果你飘了。。。
42,1333430687,0,1565785400000,1,龙波累啊 陪神人演了一场戏
42,1088457547,0,1565866884000,0,戒备森严啊
42,1183694198,0,1565974335000,0,最帅的反派，好装逼
42,1168335339,0,1565766267000,0,泼这么多可乐不要钱的吗
42,1333430687,0,1565785241000,0,天真的不止张小敬一人啊，这么贤明，会把大唐带成这？
42,1333430687,0,1565785392000,1,如同他的孩子他是杀亲生儿子的人何况是你
42,1333430687,0,1565785157000,0,那后来冤死怎么说
42,1315286654,0,1566003216000,0,奴才总归是奴才，主子稍微对你好点就不知道北了……
42,1105054116,0,1565961223000,0,不伦不类的，走个路还拄拐棍
42,1333430687,0,1565785704000,1,张小敬，你这是闹甚了，你害死多少兄弟了你
42,1088457547,0,1565866992000,0,死女人真狠
42,1343690639,0,1565859574000,0,我的檀其去哪里了啊？！
42,1333430687,0,1565785315000,0,萧规是为弟兄们不公，但心里还是有兵的使命感的
42,1743679504,0,1565946435000,0,萧规好优雅啊哈哈哈
42,581420503,0,1565791946000,0,不愧是34集才出来的圣人，
42,1333430687,0,1565785137000,0,虽然没有得到公正的待遇，也不会得到，但我就是知道
42,1333430687,0,1565785702000,0,确实靠不住，肖规信错了人
42,1333430687,0,1565785117000,0,知道个鸟蛋。知道还有人活着也不给点加官晋爵。坏得很
42,647635918,0,1565967944000,0,后面还怎么演？
42,335755749,0,1565958790000,0,张小敬：一摊墨汁
42,1439030275,0,1565879094000,0,都是骗人的，闻还不是被冤死，冤枉事太多，不能原谅
42,1333430687,0,1565786255000,0,张小敬踏马的
42,1682352340,0,1565791639000,0,说张小敬不好的，格局太小了
42,1724969056,0,1565962243000,0,2333333
42,1439030275,0,1565878967000,0,圣人好记忆 有点东西啊
42,1364240298,0,1565708483000,1,石油这么贵，太浪费了
42,1439030275,0,1565880461000,0,太希望肖规赢了
42,1162052018,0,1565708209000,0,可怕手没了
42,1236957632,0,1565711487000,1,不顾亲人朋友救更多生命，正是他们可敬可佩之处
42,1234600447,0,1565794688000,0,其实兵就是兵，以服从命令为天职！做好本分！
42,1729338133,0,1566124142000,0,张小敬该喷，该死
42,1495567493,0,1565863834000,0,龙波：辣鸡张小静气死了
42,1333430687,0,1565785299000,0,亲孩子你都杀呢，信你个鬼
42,578429239,0,1565854306000,4,在，为什么大内侍卫这么菜？
42,1635800727,0,1566095794000,0,这圣人和张小静该死
42,344674666,0,1566002945000,1,都什么价值观
42,1567019102,0,1565866095000,3,龙波：连我也骗你不是第八团的人？
42,1439030275,0,1565880205000,0,不管张小敬为了啥，他都背叛了第八团的兄弟
42,1056089444,0,1566106684000,0,死一人救百万人 你可问问那人 那人若是不愿意 你凭什么将心中大义强加给他？？
42,1034687443,0,1565792423000,0,油嘴滑舌，会厌恶的
42,785724380,0,1566054201000,0,萧规好优雅啊哈哈哈
42,344674666,0,1566002933000,0,当兵受了委屈就要造反？一切为打赢
42,826755879,0,1565719065000,2,此剧已烂尾
42,1243921375,0,1565860234000,0,不哄了？
42,1456085670,0,1565776717000,0,长安百姓不该死这是博爱，但死了存有道义的兄弟，值？
42,1439030275,0,1565878951000,0,圣人开启洗脑嘴炮模式
