,uid,mat,createtime,voteUp,content
41,1760813559,0,1565958667000,2,俩解说员现场解说
41,1319477818,0,1565747855000,3,太子: 弱水三千 我只取一瓢饮
41,785724380,0,1566051025000,0,怎么说话跟我妈似的，净说反话
41,1111856488,0,1566136087000,0,这圣人真该被轰了
41,1044440842,0,1566015567000,0,俩解说员现场解说
41,1331209852,0,1565795291000,0,是个狼人
41,1669622328,0,1566058816000,0,张小敬：我他娘的委屈死了
41,1439030275,0,1565873289000,0,“毁灭吧 赶紧的 累了”…
41,1220482005,0,1566114081000,0,拿起来献给圣人啊，不能犹豫啊
41,1736964008,0,1566050657000,1,龙波：搞得不错
41,1724086329,0,1565812266000,0,凉拌
41,1209831765,0,1565758403000,0,是我我拿给圣人吃
41,1439030275,0,1565873620000,0,圣人是老年版的任嘉伦吗
41,1140982832,0,1565796466000,0,劳资是吃完饭来，都饿了
41,1405284157,0,1566047838000,0,扯什么扯？最开始阙勒霍多也是书生想出来的 况且这本
41,404418791,0,1566018811000,0,圣人喂我吃
41,709398315,0,1565890856000,0,太子正气，希望太子速速登基
41,1320955728,0,1566095021000,0,武汉打卡
41,1347319130,0,1566043830000,0,龙波：我马上就咋了圣人
41,909615948,0,1565848774000,1,怎么回事，画音不同步
41,349745078,0,1566009063000,2,会员😍
41,1333430687,0,1565781635000,0,张小敬要背叛兄弟了
41,544699605,0,1565856220000,1,哎呦老头拼了，泪奔
41,1439030275,0,1565872712000,0,我想让龙波成功
41,1439030275,0,1565873801000,0,这个太监欠打的亚子
41,405676742,0,1566134685000,0,张小敬：节奏太拖，谁是反派，谁是输家？
41,1502272784,0,1566017846000,1,活着真累
41,1148185767,0,1565781073000,0,菜鸡互啄
41,470377758,0,1566042301000,0,太子—最危险的职业没有之一
41,1550918441,0,1565859922000,0,手精
41,433496377,0,1565852833000,0,卧槽，全剧最老的人动刀了
41,1423367379,0,1565704361000,1,九州，同一个世界观下的故事
41,1374035164,0,1565870009000,3,张小敬：作为一个圣人，他的心思非一般人
41,1140982832,0,1565796486000,2,能不能好好当爹？！啊？！活该被轰死！！龙波！灭了他
41,1315286654,0,1565977859000,3,何老的时代已经过去了，别强求了，朕已经用不着你了
41,1241095149,0,1565866106000,0,太子有这么个爹，真的太不容易了😑
41,1099436168,0,1565863262000,0,海上牧云记原班人马
41,1439030275,0,1565872482000,0,龙波要是能赢多好
41,1752646320,0,1565958102000,0,吃个饭而已，弄得比鸿门宴还紧张。。。
41,1200810091,0,1566002898000,0,皇上就是吃饱了撑的
41,1379712218,0,1565868727000,0,这圣人真该被轰了
41,425491698,0,1565948425000,3,我想先吃鱼子
41,544699605,0,1565885264000,0,姐姐牛掰
41,1038778250,0,1565715987000,0,张小敬怎么还不死啊
41,359015497,0,1565706604000,0,曲水流觞
41,1439030275,0,1565874014000,0,别的不说，龙波手下的人比圣人身边的都忠心😓
41,1314752293,0,1566053244000,0,课堂说悄悄话要被打手心的
