,uid,mat,createtime,voteUp,content
24,1030293081,0,1565589538000,6,崔器 我哭了
24,1226996171,0,1566050994000,0,想问一下  说好的徐璐呢
24,741990468,0,1565691861000,1,都下一集了，脸上的血也不洗一下吗？？
24,1201045011,0,1565955827000,0,李必啊！没啥能耐傻蛋玩意
24,499616837,0,1565665724000,0,这个老三可是个实力派，戏骨
24,760315015,0,1565877671000,0,有军权才是有实权啊
24,1027427553,0,1566108004000,0,会员色怎么玩？
24,1755207933,0,1566129493000,0,这个李必也太…弱了
24,917143429,0,1565532489000,0,在的打个1⃣️
24,1512530386,0,1565883382000,0,长安给你多少钱，我哈弗出双倍。
24,1037514861,0,1566044824000,0,易烊千玺那个演技还有待提高
24,1460228864,0,1565845704000,0,易烊千玺是个霎筆吧
24,1364588187,0,1565884982000,0,他们不算官，只是文兵
24,1360969389,0,1565534514000,0,太好看了
24,329530403,0,1565630251000,5,单身狗：大唐不夜城路过
24,717425201,0,1565665207000,1,江苏发来贺电
24,1308402368,0,1566133793000,0,这些人都没死？
24,528339882,0,1565926754000,0,张小敬：拜别长安崔器
24,1022501813,0,1566047865000,0,李必的无奈，无能为力，第一滴眼泪送给崔器
24,1086561871,0,1565547496000,1,他是萧规吧   龙波
24,709994204,0,1565607525000,0,王源演的真好
24,388084827,0,1565669362000,0,致敬陇右崔器
24,1345897563,0,1565671596000,0,庞灵是右相卧底
24,859820997,0,1565694577000,3,李必也该长大了吧
24,1536629974,0,1565661933000,3,千玺演的很好了
24,464949899,0,1565683315000,2,易烊千玺演得不错，我不是粉丝，客观说这三个小孩挺努
24,1238342715,0,1565590574000,0,龙波想为第八团报仇，何孚想为家人报仇，都是想杀右相
24,502956284,0,1566056082000,3,這據應該叫第八團的英靈
24,1743384478,0,1566057962000,0,这个读书人，花里胡哨的
24,683799546,0,1565896449000,0,阿门
24,1238342715,0,1565590822000,0,姚和崔都是和我们一样的普通人，很真实
24,1731821768,0,1566012082000,1,弹幕不要酸别人 有本事你去演啊
24,1230713026,0,1565861543000,1,徐宾没真死
24,1319569981,0,1565716439000,2,十二时辰干四十八集
24,1689094896,0,1565966225000,0,四字弟弟演得好
24,1179401967,0,1565948984000,0,抑扬千习
24,1714550481,0,1565879228000,0,大结局了
24,1474405719,0,1566112576000,0,李必修道修傻了，愿景太好把人心想
24,1373913846,0,1565611821000,2,龙波就是萧圭
24,1062117643,0,1565780473000,4,不管他是不是演员出身，既然演了电视剧还不准别人评价演技了？
24,1082677048,0,1566034744000,0,雷佳音好帅啊！
24,1536853122,0,1565718324000,0,你好我叫雷佳音
24,1558133211,0,1565611649000,9,张小敬：想问一下  说好的徐璐呢
24,1016726446,0,1566095543000,0,景僧
24,1051834558,0,1565598726000,4,不知道李必叫他们回来干嘛。回来送死？
24,1174408863,0,1565807432000,0,王韫秀这甲换的快呀，女装变着甲速度堪比一键换装了。
24,1460540147,0,1566130036000,0,李必：觉得那个书生可能有用
24,1736349082,0,1565763771000,2,间接的说明权利的重要性
24,1761771866,0,1565806172000,1,2019年08月15日打卡~
24,1742358407,0,1565958351000,0,张小金呐
24,1212622529,0,1565531398000,0,战场差点死去，活下来的什么现状？龙波的心谁能知道？
