,uid,userLevel,userName,vipGrade,createtime,voteUp,downCount,content
28,1347453327,30,李李李李李11,4,1566122541263,0,0,1
28,1506267556,8,Jerry090107lu,0,1566122382835,0,0,Perfact🤩
28,1051869814,49,柔软的青草地,4,1566121984487,0,0,长安真是良心剧
28,1566537961,6,薄荷糖20150725,0,1566107178290,0,0,这一集我总是看不了
28,1186243810,3,炽火的妖孽,0,1566103283020,0,0,唉
28,1705570779,7,神z父,2,1566102799891,0,0,还可以
28,1569611775,26,鸡蛋卷67771,3,1566097063029,0,0,真好看的电视剧 像个大电影一样 比那些港台剧好千百倍
28,473128886,40,往事如风变成霾,6,1566094143912,0,0,不错！
28,702357772,7,HESHUIYU,6,1566083997319,1,0,好看
28,1326325296,21,rockwellx93572,3,1566083334217,0,0,1
28,1735645208,11,jh7039441694,3,1566073509845,1,0,好看
28,1540557769,14,调和的婷婷桑,0,1566056273657,1,0,给孩子一口吃的吧
28,1146430156,14,等到风景都看透ljy,0,1566055837504,2,0,愿你要守的东西 对得起你
28,1113061215,6,DV哥54411,0,1566054631472,0,0,龙波这个名字起得太现代了
28,1029171624,6,真实惊蛰越发滴_,0,1566050138239,0,0,张小敬冲鸭
28,1724825336,9,魏de涵菡君,2,1566050030711,1,0,好看
28,1127454280,55,玖零17,6,1566031530350,1,0,好
28,1582219155,1,重要滴玛丽亚,0,1566028756115,0,0,元载不是大唐的宰相吗！
28,1726876871,4,de雅琴i越发衰弱,0,1566022876884,2,1,靠两份水盆羊肉打了十二小时
28,1164555419,100,愿你走出半生,4,1566018953988,0,0,"....
"
28,837027278,35,小白狗12138,5,1566017140775,0,0,红红火火恍恍惚惚哈哈哈哈
28,847424090,52,车10400416,6,1565997126373,1,0,前期好看
28,1041354433,26,xiaom0816,2,1565983452720,0,0,怎么字幕和图像错位了
28,368116241,73,铑钬喍-,6,1565973338178,0,0,啦啦啦
28,1525766200,4,状元坊cici老师,0,1565943904462,2,0,龙波会不会是萧规
28,1728608579,6,de很沉闷点心君,0,1565942965930,2,0,好
28,1218665745,9,河边小树40,2,1565937757444,1,0,葛老杀这么多人，朝廷都不管的么
28,1218665745,9,河边小树40,2,1565937654721,0,0,这葛老这么牛逼，为啥不直接问幕后主使呢
28,983516790,24,无言女_,4,1565934690243,0,0,何孚对阿爷还是不错的
28,1201078626,30,tb2270779_00,4,1565871108810,0,0,1234
28,1201078626,30,tb2270779_00,4,1565871078915,0,0,灭火毯
28,1164555419,100,愿你走出半生,4,1565862263922,0,0,哈哈哈哈哈哈
28,1587378484,4,桑的阿西娜狮子,0,1565861795462,1,0,真的是很良心很真实的一部剧，喜欢
28,352616469,43,兔子上座,0,1565840383940,1,0,这个黑人的配音你们听出来么有？？？是陈建斌配的音[稀饭][稀饭][稀饭]
28,1445706064,6,小不点69615,0,1565797844445,0,0,我想知道葛老为什么是外国人呢？真看不懂
28,807908761,13,一凝宝宝,0,1565754968886,3,0,林相演员演的好
28,1635098764,3,仄言是小姐姐,0,1565747400610,4,0,龙波应该就是萧规，因为之前他告诉鱼肠闻染是他的亲人，然后龙波又当过兵，所以我推断应该是对的。
28,1740600386,6,李花很滴1倔强君,2,1565742852293,5,3,剧情还不拖？？？？拖死了！一共24小时的事！
28,1449301935,23,自觉的克雷吉酱,6,1565738645656,3,0,666
28,1592647821,26,极其滴对称玛丽亚,4,1565717893531,1,3,差
28,1592647821,26,极其滴对称玛丽亚,4,1565717673687,1,2,一
28,1592647821,26,极其滴对称玛丽亚,4,1565716638578,2,4,越看越差
28,1045296080,10,白翡V,3,1565715750617,2,0,阿枝漂亮
28,1562145953,19,理想de福克斯w,0,1565711061670,4,0,一部不愿意快进的电视剧，，，[大拇指][大拇指][大拇指]
28,457943175,1,ヾ夜难懂,0,1565709403285,0,0,艾玛
28,1142974825,11,魏米饭,1,1565707269777,0,0,左相就是蔡国庆演得吧   有点像  哈哈  声音也很像
28,1707224820,3,莱昂纳多略微的w纯净同志,0,1565672977599,0,0,写毛笔字的姿势都错了！
28,1330733240,26,柠檬味小桃子啊,5,1565617939586,1,0,[开心]
28,1324415694,15,涵琪jqh,0,1565616748515,3,0,好几集没有报时辰的了[难过]
28,692511984,13,zfy0329,0,1565613674730,3,0,徐宾后来好像又活了
28,1092530442,44,雷哥1484848235326147,6,1565611188501,0,0,呵呵
28,1187612551,4,杨森86817,2,1565608851892,2,0,为什么不能投屏？
28,1016476861,25,lmx1478929636,2,1565606279453,0,0,[哈哈][哈哈]
28,1447493288,7,w上进的姗姗,0,1565592485532,2,0,好看，大家的个性都很鲜明
28,946534638,13,表情里的风,0,1565585568089,9,2,整部剧有一个核心是信仰。就是当年那群人的长安梦。一个干净，百姓可以安居乐业的长安。。。长安梦成就了一个光芒万丈的李小敬，李小敬影响了一群人
28,1038173375,8,dearjia114,0,1565584974193,114,1,"有一种英雄主义，就是看清生活的本来面目后，依然热爱生活。
我觉得张小敬就是这样一个英雄。"
28,1140442415,6,一个人36915,0,1565582214044,1,0,大头
28,374708987,29,吃货懒猪猪,6,1565533351302,2,0,太子，我已寻的一上佳鹰犬。来啊。快活啊。弟弟，长安不适合你。
28,1131658373,8,在不疯我们都老了39838,0,1565529104471,2,0,不错，不错，味道好及了！！
28,549934801,11,ykapp_fmxlso6d,3,1565525530563,0,0,缺了快一个月没看了，赶紧追上
28,1333134861,13,勾U欧阳,0,1565525175001,4,0,很大的疑问，龙波其实是萧规，那为什么他要杀张小敬
28,1174583794,12,辛言53563,3,1565521907035,0,0,演技都有保障的班子
28,1755289844,4,滴极糟糕演绎桑,0,1565511194987,1,0,好看
28,1705926383,11,易夫人ww,2,1565493349822,0,0,良心制作最能打动观众[haha]
28,1035753910,23,suola2007,0,1565490489589,0,0,"李必什么时候在地下城了？？不是上集在跟阿支哥谈吗
"
28,1045353505,27,口加口非白勺,5,1565453577209,2,0,报时鸟居然是导演啊！！！[开心][开心][开心]
28,562206752,21,南次仁,1,1565447507425,3,0,给葛老配音的是陈建斌吧
28,1231260229,24,是风是雨是夜17291,0,1565446086643,3,1,李必这声音还不如配音呢
28,1745247714,8,逄的翠风桑,0,1565431607804,2,0,已经很久没有带着期待和兴奋并且自豪地追一部剧了
28,1036341012,34,左手戒指77787,0,1565417984943,3,0,为编织凤凰的手工艺老人们点赞～[大拇指]
28,1368739058,39,正经de基努55827,0,1565393723832,1,0,赞
28,1145032821,26,惠州赛格,3,1565387422487,4,0,[呵呵]阁老不是吃素的，杀人跟玩似的，眼都不眨😉
28,338464719,10,1d800ca5-4459-431c-897e-eb51cbb3eaa4,0,1565351674150,24,0,知道为什么吗，因为分了镜头，很多事都是同时发生的。//不太准确啊，一天1440分钟，儿这部剧43集，一集按40分钟算的话，就已经1720分钟了~要是正好凑够一天就完美了
28,1435841114,27,靖若处子动若脱兔,5,1565343800112,10,0,不太准确啊，一天1440分钟，儿这部剧43集，一集按40分钟算的话，就已经1720分钟了~要是正好凑够一天就完美了
